acct_id,dsply_nm,type,acct_stat,acct_rptng_crncy,prior_sar_count,branch_id,open_dt,close_dt,initial_deposit,tx_behavior_id,bank_id,first_name,last_name,street_addr,city,state,country,zip,gender,birth_date,ssn,lon,lat
139,C_139,I,A,USD,false,1,0,1000000,55661.17,,bank,Michael,Moore,69039 Gutierrez Lock Apt. 266,Wilcoxborough,KS,US,08780,Male,1988-01-26,003-39-3025,-126.986506,-48.6012055
140,C_140,I,A,USD,false,1,0,1000000,52331.19,,bank,Alexander,Pineda,8658 Henry Crest Suite 954,Jenniferfurt,PA,US,67852,Male,1980-08-12,515-26-6913,-33.835458,86.1289735
141,C_141,I,A,USD,false,1,0,1000000,67069.84,,bank,Joseph,Peters,68140 Trevor Valleys,Vaughanstad,OH,US,62334,Male,2010-06-18,721-61-9473,-80.669044,67.6094495
142,C_142,I,A,USD,false,1,0,1000000,65254.87,,bank,John,Fletcher,46131 Kristina Motorway Apt. 757,South Kimberly,PR,US,33579,Male,2009-02-22,820-29-0736,13.686953,47.0876025
143,C_143,I,A,USD,false,1,0,1000000,54488.82,,bank,Amber,Fuller,2822 Sarah Fields,North Tracyland,OK,US,69122,Female,1987-05-02,139-73-4232,-136.539948,-8.8072075
144,C_144,I,A,USD,false,1,0,1000000,58864.57,,bank,Randy,Sandoval,5051 Claudia Creek,Dianeshire,MN,US,24158,Male,1975-05-07,415-52-3506,-130.968264,22.141923
145,C_145,I,A,USD,false,1,0,1000000,82764.79,,bank,Gwendolyn,Martin,7626 Kathleen Road Apt. 412,Morrisport,AS,US,59466,Female,1928-01-20,722-44-3590,86.943343,-48.5673255
146,C_146,I,A,USD,false,1,0,1000000,62202.49,,bank,Matthew,Fowler,521 Martin Knolls Apt. 165,Kyletown,ID,US,86792,Male,1933-10-18,869-72-2606,75.143609,-25.3773325
147,C_147,I,A,USD,false,1,0,1000000,66824.86,,bank,Steven,Campbell,106 Peter Oval Apt. 201,Lake David,MO,US,80128,Male,1989-03-08,595-13-3554,-17.795111,18.168953
148,C_148,I,A,USD,false,1,0,1000000,88617.27,,bank,Calvin,Duran,715 Robles Hollow Suite 025,South Jeremy,IN,US,09044,Male,1969-10-15,102-47-3682,-114.995953,-3.4670305
149,C_149,I,A,USD,false,1,0,1000000,64223.08,,bank,Albert,Cohen,857 Lawrence Route,Valenzuelaview,WI,US,39297,Male,1935-03-21,279-26-8200,114.438188,-60.4324825
150,C_150,I,A,USD,false,1,0,1000000,91754.97,,bank,Kelly,Rojas,07888 Berg Island,Jeremymouth,NM,US,19484,Female,1914-03-29,757-62-2291,-179.249252,-67.438662
151,C_151,I,A,USD,false,1,0,1000000,81030.61,,bank,Tina,Downs,10543 Emma Trace,Lake Gregory,WY,US,47666,Female,1982-11-06,635-87-6032,44.801310,-33.681746
152,C_152,I,A,USD,false,1,0,1000000,68845.19,,bank,Beverly,Pruitt,390 Rojas Mall,Port James,OR,US,83879,Female,2017-11-27,325-97-4597,-21.699249,31.4414195
153,C_153,I,A,USD,false,1,0,1000000,89881.35,,bank,Jamie,Stevenson,5484 Moody Isle Suite 564,East Marymouth,WV,US,39662,Male,2023-04-25,877-88-2127,-83.959519,38.130479
154,C_154,I,A,USD,true,1,0,1000000,78773.02,,bank,Audrey,Mcmillan,314 Brenda Ferry,Martinezbury,NE,US,24577,Female,1980-11-26,040-90-1473,-129.283246,68.720684
155,C_155,I,A,USD,false,1,0,1000000,90374.28,,bank,Danny,Harper,551 Nicholas Crossroad,Ashleyhaven,IL,US,80092,Male,1971-02-13,618-37-1564,-104.654673,22.305020
156,C_156,I,A,USD,false,1,0,1000000,79202.47,,bank,Nicole,Foster,322 Hill Springs,Garymouth,ND,US,13613,Female,1919-03-05,194-44-7131,-46.733159,-1.175941
157,C_157,I,A,USD,false,1,0,1000000,77384.91,,bank,George,Manning,5218 Acevedo Avenue,Port Donald,OH,US,74865,Male,2025-08-24,891-89-1108,29.144248,-17.043312
158,C_158,I,A,USD,false,1,0,1000000,91629.50,,bank,Erika,Moore,0712 Rivera Rest,South Lauren,AL,US,80325,Female,2020-08-05,028-39-2923,130.108555,-47.943515
159,C_159,I,A,USD,false,1,0,1000000,92832.85,,bank,Wesley,Pena,265 Heather Points Suite 921,East Danielfort,MH,US,94559,Male,1936-10-02,029-49-5404,-38.099381,5.306789
160,C_160,I,A,USD,false,1,0,1000000,73973.21,,bank,Hannah,Owen,047 Barr Fork Suite 089,Rittermouth,IL,US,74257,Female,1934-10-16,744-92-4606,-72.784722,-58.1160305
161,C_161,I,A,USD,false,1,0,1000000,92026.37,,bank,Cindy,Newton,44926 Elizabeth View Apt. 266,North Ericabury,ND,US,09334,Female,1986-08-15,734-78-1608,-88.975780,-47.158654
162,C_162,I,A,USD,false,1,0,1000000,78179.75,,bank,Curtis,Carter,4380 Jones Run,New Jacobfort,WV,US,86817,Male,2011-06-30,582-12-2464,20.092521,56.395837
163,C_163,I,A,USD,false,1,0,1000000,90316.07,,bank,Robert,Evans,548 Beverly Bridge,Gomezmouth,KY,US,45848,Male,1930-12-26,361-05-0238,164.623848,70.250032
164,C_164,I,A,USD,false,1,0,1000000,51338.10,,bank,Christopher,James,100 David Lights Apt. 381,Port Blakefurt,GU,US,37592,Male,2001-12-09,327-81-6881,98.523528,-36.0468765
165,C_165,I,A,USD,false,1,0,1000000,54605.16,,bank,Christopher,Le,330 David Throughway,Markport,WY,US,19360,Male,1948-03-20,057-49-1811,125.399097,43.597787
166,C_166,I,A,USD,false,1,0,1000000,90774.21,,bank,Brittany,Martin,66287 Ellison Row Apt. 386,Walkerland,ND,US,15055,Female,1914-07-12,327-15-2150,152.413472,81.165916
167,C_167,I,A,USD,false,1,0,1000000,66169.95,,bank,Michael,Howard,946 Karen Radial Suite 351,Travisport,AR,US,35217,Male,1937-03-14,349-30-3952,-73.023559,-39.5299735
168,C_168,I,A,USD,false,1,0,1000000,77228.70,,bank,Christina,Turner,425 Johnson Place,New Ryanville,KS,US,93457,Female,1922-05-17,108-65-6918,116.810237,4.736732
169,C_169,I,A,USD,false,1,0,1000000,75194.52,,bank,Jeffery,Galvan,4274 Shelby Vista,North Tim,ID,US,47463,Male,1924-10-01,811-18-7596,156.827003,4.2854175
170,C_170,I,A,USD,false,1,0,1000000,88841.49,,bank,Christopher,Hines,6759 Washington Haven,South Hannahland,NH,US,78285,Male,1964-04-20,237-38-1758,48.349068,78.2947295
171,C_171,I,A,USD,false,1,0,1000000,74983.79,,bank,Richard,Velazquez,533 Denise Coves Apt. 892,Michaelhaven,IA,US,57134,Male,1992-03-12,192-44-2972,173.426668,-84.157794
172,C_172,I,A,USD,false,1,0,1000000,68701.85,,bank,Tammy,Snyder,593 Jessica Points,Lake Franceshaven,RI,US,91999,Female,1956-04-22,632-12-3421,-157.811677,80.158981
173,C_173,I,A,USD,false,1,0,1000000,88458.52,,bank,Theodore,Robbins,4547 Matthew Islands,Port Michael,MN,US,47480,Male,1938-02-04,018-51-9520,109.075542,-7.2679135
174,C_174,I,A,USD,false,1,0,1000000,62432.55,,bank,Tracey,Molina,150 Thomas Village,North Diana,OH,US,38751,Female,1959-11-21,249-73-1358,-60.271011,89.230901
175,C_175,I,A,USD,false,1,0,1000000,57760.68,,bank,Sharon,Crawford,17463 Jessica Mission Apt. 202,North Mitchellton,TN,US,29917,Female,1953-03-03,580-48-8789,-11.689606,85.6902085
176,C_176,I,A,USD,true,1,0,1000000,84647.49,,bank,Jerry,Smith,803 Joyce Fort Apt. 210,New Marychester,NH,US,85752,Male,1994-08-02,781-82-8587,155.938947,-4.4285855
177,C_177,I,A,USD,true,1,0,1000000,82712.44,,bank,Oscar,Nicholson,94846 Stephen Port,South Joseph,TN,US,40811,Male,1988-09-20,722-33-8417,-36.545745,31.3900305
178,C_178,I,A,USD,false,1,0,1000000,54334.18,,bank,Alicia,Goodman,1650 Maureen Stravenue Suite 918,New Emily,AL,US,02898,Female,1925-09-08,530-86-0328,88.243400,-26.510001
179,C_179,I,A,USD,false,1,0,1000000,89381.53,,bank,Donald,Rangel,3697 Parker Bridge Suite 151,South Stephen,GU,US,46202,Male,2012-07-24,785-29-3000,115.909835,31.9607915
180,C_180,I,A,USD,true,1,0,1000000,78617.45,,bank,Jonathan,Flores,12804 Burch Isle Suite 065,West Nicole,AZ,US,71357,Male,1947-06-17,777-80-5241,-139.677616,3.6957565
181,C_181,I,A,USD,false,1,0,1000000,66588.82,,bank,Amber,Wallace,259 Neal Overpass Apt. 723,Tammyville,VI,US,84493,Female,1962-04-04,663-77-0602,-5.824843,-83.160074
182,C_182,I,A,USD,false,1,0,1000000,56847.16,,bank,Gavin,Silva,3271 Hoffman Greens Apt. 200,Rodneyshire,LA,US,09444,Male,1946-10-29,343-30-0775,99.136204,-26.0907305
183,C_183,I,A,USD,false,1,0,1000000,62681.07,,bank,Brittany,Baldwin,650 Jennifer Crescent,North Lori,ND,US,41520,Female,1988-07-19,505-70-8092,52.739651,-41.765081
184,C_184,I,A,USD,false,1,0,1000000,85602.98,,bank,Carmen,Williams,54543 Smith Walks,East Wendymouth,MH,US,74398,Female,1983-05-05,167-75-2539,-137.830410,-52.539986
185,C_185,I,A,USD,false,1,0,1000000,69363.02,,bank,Gordon,Downs,6054 Osborne Track,East Briannatown,MN,US,48649,Male,2002-09-22,702-48-5985,-145.256639,19.9068115
186,C_186,I,A,USD,false,1,0,1000000,54454.41,,bank,Jennifer,Davis,38292 Lucas Prairie Apt. 925,Taylormouth,HI,US,52268,Female,1931-01-26,266-23-5508,60.313876,-68.2817715
187,C_187,I,A,USD,false,1,0,1000000,95202.17,,bank,Rhonda,Davis,5263 Eric Mount Suite 930,Derekmouth,MT,US,74898,Female,1917-10-19,398-38-3266,51.324293,-89.174158
188,C_188,I,A,USD,false,1,0,1000000,93781.24,,bank,Lisa,Moore,9779 Mcgrath Lodge,West Gregorymouth,DE,US,66558,Female,1963-10-07,234-92-2061,-42.833339,-85.2277095
189,C_189,I,A,USD,false,1,0,1000000,67739.04,,bank,Daniel,Flynn,9072 Clark Bridge,Cindybury,PW,US,01377,Male,1963-05-11,137-33-9458,117.280285,-36.4360955
190,C_190,I,A,USD,false,1,0,1000000,59330.54,,bank,Michelle,George,757 Anthony Rapid Suite 654,West Susan,KS,US,52560,Female,2018-11-21,863-60-3311,-81.853903,43.301805
191,C_191,I,A,USD,false,1,0,1000000,80355.34,,bank,Rebecca,Brown,63846 Kyle Estates Apt. 342,West Jason,OK,US,78223,Female,1927-11-29,259-74-4696,-27.763882,-40.1451605
192,C_192,I,A,USD,false,1,0,1000000,59367.80,,bank,Barbara,Henderson,64598 Jefferson Point Apt. 056,Nortonshire,AS,US,30502,Female,2001-07-22,086-76-4098,112.860643,2.297907
193,C_193,I,A,USD,false,1,0,1000000,87490.40,,bank,Kristen,Clark,02650 Cochran Path,Ryanville,CT,US,81479,Female,1998-02-18,569-52-2365,-157.969796,-67.7161395
194,C_194,I,A,USD,false,1,0,1000000,81389.22,,bank,Margaret,Casey,554 Victor Forest,New Rebeccaville,KS,US,57150,Female,1924-04-17,336-43-1877,153.675718,-14.0280315
195,C_195,I,A,USD,false,1,0,1000000,62267.85,,bank,Mike,Garcia,09077 Roger Gateway,New Lisa,MA,US,23396,Male,1972-01-14,207-84-7799,-39.415787,38.5785495
196,C_196,I,A,USD,false,1,0,1000000,58634.59,,bank,Michael,Knight,293 Bell Greens Suite 229,Rodriguezbury,PA,US,45756,Male,1911-09-13,313-58-3469,32.316562,-29.6711355
197,C_197,I,A,USD,false,1,0,1000000,95425.04,,bank,Jennifer,Pope,50609 Kara Center Suite 947,Dawnside,MS,US,14416,Female,1916-08-20,820-44-0729,-146.453799,3.695730
198,C_198,I,A,USD,false,1,0,1000000,76271.71,,bank,Bryan,Moore,081 Jason Prairie,Claytonville,CT,US,24182,Male,1943-03-28,237-62-9909,-40.458314,17.411194
199,C_199,I,A,USD,false,1,0,1000000,68732.79,,bank,Kristen,Terry,32671 Jeremy Track Apt. 267,Scottborough,OH,US,05342,Female,1963-11-03,159-90-8081,127.559190,-52.730321
200,C_200,I,A,USD,false,1,0,1000000,77246.04,,bank,David,Dixon,9779 Rivera Route Apt. 148,West Sandy,VA,US,40309,Male,1947-10-06,300-49-5281,-8.219012,-34.250404
201,C_201,I,A,USD,false,1,0,1000000,56612.89,,bank,Jessica,Davis,3136 Leslie Manor Suite 348,Philipland,OR,US,62955,Female,1933-05-16,655-16-8587,-36.841335,-18.8780515
202,C_202,I,A,USD,false,1,0,1000000,95606.15,,bank,Stephanie,Hardy,09206 Cook Meadow Suite 047,North Austinside,IA,US,22021,Female,1968-07-25,144-65-4783,81.166508,-23.7591455
203,C_203,I,A,USD,false,1,0,1000000,95376.02,,bank,Kelly,Gomez,93320 Scott Hollow Apt. 679,North Gary,VI,US,01710,Female,1953-05-07,027-87-7573,93.335436,-27.6794615
204,C_204,I,A,USD,false,1,0,1000000,50520.55,,bank,Amy,Krueger,67723 Michelle Path Apt. 838,Morrisbury,WA,US,78797,Female,1948-09-02,089-91-9847,134.280461,-40.209095
205,C_205,I,A,USD,false,1,0,1000000,87577.30,,bank,Timothy,Camacho,5462 Jennifer Fall,South Kara,PW,US,92827,Male,1937-09-28,308-78-8716,130.703538,-76.2557795
206,C_206,I,A,USD,false,1,0,1000000,66065.50,,bank,Kimberly,Colon,547 Ramirez Isle,Tinaland,SD,US,58300,Female,1923-12-12,158-22-5538,42.718765,-31.7723825
207,C_207,I,A,USD,false,1,0,1000000,89779.81,,bank,Russell,Thomas,548 April Circles Suite 196,Tylerville,VA,US,60222,Male,2010-09-15,190-53-9198,-161.759076,2.3975835
208,C_208,I,A,USD,false,1,0,1000000,82779.92,,bank,Christina,Campbell,19785 Ann Underpass Apt. 378,Taylorside,AZ,US,94790,Female,1938-09-25,272-08-8413,16.737516,-13.633119
209,C_209,I,A,USD,false,1,0,1000000,87408.95,,bank,Crystal,Cannon,94374 Bobby Mews,Lake Garrettville,MN,US,55425,Female,2015-05-18,412-65-5803,123.549722,-48.3428595
210,C_210,I,A,USD,false,1,0,1000000,75069.80,,bank,Christopher,Lopez,06645 William Throughway Apt. 999,Port Travisbury,IL,US,37328,Male,1942-03-16,045-11-3797,32.549210,16.663451
211,C_211,I,A,USD,false,1,0,1000000,73834.14,,bank,Jimmy,Walker,94409 Kenneth Light,New Emilystad,CO,US,87775,Male,1989-11-13,046-13-5869,173.745148,33.7678795
212,C_212,I,A,USD,false,1,0,1000000,67870.33,,bank,Jordan,Heath,1019 Savage Park Apt. 786,Mcmahonberg,AL,US,69295,Female,1995-11-24,713-41-2936,-137.008295,62.046668
213,C_213,I,A,USD,false,1,0,1000000,64076.29,,bank,Michael,Richardson,9376 Eric Highway Suite 690,Jonesport,VA,US,61698,Male,1975-12-31,635-09-5050,-66.958115,22.337701
214,C_214,I,A,USD,false,1,0,1000000,58024.29,,bank,Shane,Silva,275 Jonathan Port Apt. 928,Dianaburgh,VA,US,01057,Male,2015-02-16,690-89-8813,64.723835,59.067456
215,C_215,I,A,USD,false,1,0,1000000,79913.74,,bank,Autumn,Shepard,65460 Brandon Manors,North Tanyafort,PA,US,28010,Female,1934-05-09,486-78-0773,-144.023858,-84.9120115
216,C_216,I,A,USD,false,1,0,1000000,85692.25,,bank,Linda,Prince,2333 Bryan Mission,Riveraland,AR,US,86877,Female,1997-05-25,234-52-4328,-174.811247,42.7062565
217,C_217,I,A,USD,false,1,0,1000000,63268.93,,bank,Rachel,Hoffman,215 Fuller Vista,Port Amanda,RI,US,81859,Female,1951-05-18,537-32-2588,-80.510612,4.9489035
218,C_218,I,A,USD,false,1,0,1000000,99004.92,,bank,Cynthia,Smith,6848 Daniel Locks Apt. 206,New Josephshire,VA,US,41836,Female,1915-03-16,023-30-5367,-119.838970,79.2074205
219,C_219,I,A,USD,false,1,0,1000000,70852.92,,bank,Thomas,Brown,4701 Hall Groves,East Amystad,MN,US,35533,Male,1966-04-25,299-47-4585,-176.196447,-53.003010
220,C_220,I,A,USD,true,1,0,1000000,73171.86,,bank,Kathryn,Hampton,16581 Gregory River,Port Angela,LA,US,92989,Female,1918-08-28,642-46-3527,67.962190,69.043955
221,C_221,I,A,USD,false,1,0,1000000,54376.87,,bank,Jennifer,Allen,173 Villegas Rest Suite 599,Port Pennyville,MD,US,51493,Female,2026-06-30,383-49-6354,120.283828,-14.2588885
222,C_222,I,A,USD,false,1,0,1000000,78207.57,,bank,Kimberly,Williams,16323 Matthew Walk,Curtisville,WY,US,79810,Female,1931-06-30,169-46-7564,42.933160,1.163034
223,C_223,I,A,USD,false,1,0,1000000,94089.53,,bank,Bryan,Lowery,6272 Taylor Plains Suite 510,Lake Michael,TN,US,27172,Male,1960-01-28,630-07-1538,55.102386,80.6381535
224,C_224,I,A,USD,false,1,0,1000000,66961.61,,bank,John,Smith,1682 Alvarez Plain,Alexandertown,CO,US,61515,Male,1944-05-17,540-08-1784,23.350796,-63.2910375
225,C_225,I,A,USD,false,1,0,1000000,77894.62,,bank,Alexandra,Wang,949 Smith Wall Apt. 932,South Tonya,NV,US,25545,Female,1979-12-23,482-63-6364,-36.112339,85.588365
226,C_226,I,A,USD,false,1,0,1000000,61710.68,,bank,Tara,Doyle,9981 Barbara Run Apt. 777,Rogerton,AZ,US,96563,Female,1962-09-20,498-31-9932,135.486810,-83.8038905
227,C_227,I,A,USD,false,1,0,1000000,69288.97,,bank,Zachary,Scott,532 Ferguson Squares,South Monica,RI,US,14378,Male,1940-03-25,065-79-6056,32.986433,-49.9285515
228,C_228,I,A,USD,false,1,0,1000000,91401.31,,bank,Anna,Smith,714 Howard Walk Suite 656,Adrianmouth,MN,US,28658,Female,1967-08-26,209-76-6966,-46.668782,84.602296
229,C_229,I,A,USD,false,1,0,1000000,76511.42,,bank,David,Meyer,1034 Jason Corner Apt. 239,Walshport,MH,US,20992,Male,1911-08-23,770-17-7961,164.228992,76.788986
230,C_230,I,A,USD,false,1,0,1000000,53023.64,,bank,Karen,Perry,4388 Courtney Villages Suite 422,Richardport,MI,US,59605,Female,1991-08-17,465-27-4327,45.209395,85.107715
231,C_231,I,A,USD,false,1,0,1000000,64272.02,,bank,Ryan,Mcclure,7571 Marie Walks,Debraport,RI,US,57697,Male,1998-09-17,467-15-5678,59.927913,83.4453765
232,C_232,I,A,USD,false,1,0,1000000,85620.99,,bank,Robert,Lee,8505 Stephanie Mountains,Robinsonton,ME,US,67985,Male,1983-12-15,897-28-1881,91.376464,18.6883835
233,C_233,I,A,USD,false,1,0,1000000,89892.83,,bank,Kim,Craig,5507 William Brook,Wrightview,RI,US,96776,Female,1950-09-02,167-32-3296,83.440164,-24.8416895
234,C_234,I,A,USD,false,1,0,1000000,73231.73,,bank,Theresa,Roberts,2749 Rebecca Court,Jefferyton,MI,US,11933,Female,1977-09-15,386-36-3646,120.330354,9.7583105
235,C_235,I,A,USD,false,1,0,1000000,81942.44,,bank,Spencer,Rose,565 Amanda Trail,New Thomas,PR,US,77352,Male,2019-04-22,274-69-2448,-106.611377,-69.5718645
236,C_236,I,A,USD,false,1,0,1000000,86003.83,,bank,Mary,Lawrence,38568 Sampson Streets Apt. 897,Port Jameschester,AK,US,54528,Female,1986-10-04,250-14-1316,0.921099,21.413448
237,C_237,I,A,USD,false,1,0,1000000,76400.65,,bank,Gregory,Hernandez,7299 Meyer Mountains,Coreytown,MA,US,99936,Male,1947-12-18,053-09-7400,-82.874773,42.5562135
238,C_238,I,A,USD,false,1,0,1000000,99453.44,,bank,Kenneth,Beasley,85565 Sandra Villages,Gibbsfort,VA,US,79642,Male,1988-09-07,617-92-9717,71.087734,-8.4831875
239,C_239,I,A,USD,false,1,0,1000000,93386.70,,bank,Joshua,Smith,84195 Regina Prairie Apt. 425,Walkermouth,SC,US,93225,Male,1956-10-16,581-58-3347,65.464342,21.771701
240,C_240,I,A,USD,false,1,0,1000000,97253.51,,bank,Sarah,Lopez,6732 Williams Fields Apt. 702,East Aprilville,TX,US,16414,Female,1913-08-13,166-49-2631,-116.066486,22.986414
241,C_241,I,A,USD,true,1,0,1000000,92308.67,,bank,Adam,Boyle,701 James Cove,New Shellyland,RI,US,10891,Male,1945-04-27,469-75-8597,-101.528416,-7.004646
242,C_242,I,A,USD,false,1,0,1000000,64753.33,,bank,Susan,Torres,332 Wells Circle Apt. 904,Port Brandonton,FL,US,28199,Female,2001-04-17,198-03-9449,61.549053,11.6351245
243,C_243,I,A,USD,false,1,0,1000000,78066.47,,bank,David,Williams,41576 Mendez Brook Apt. 199,Gonzalesmouth,NY,US,01480,Male,1941-10-10,853-97-5182,91.880406,-15.7554745
244,C_244,I,A,USD,true,1,0,1000000,76972.79,,bank,Jeffrey,Ellis,3335 Colleen Cove Apt. 135,New Peterborough,AS,US,24987,Male,1990-09-17,096-99-8221,114.464100,-41.2322215
245,C_245,I,A,USD,false,1,0,1000000,65582.55,,bank,Robyn,Stephens,214 Whitehead Ford Apt. 133,Johnnyton,VI,US,14522,Female,1978-08-21,840-34-2207,-135.065752,-60.1048675
246,C_246,I,A,USD,false,1,0,1000000,89101.70,,bank,Robert,Lynch,27379 Garcia Lake,Stephenstown,MT,US,85017,Male,1991-04-21,727-17-6394,17.836199,52.4397795
247,C_247,I,A,USD,false,1,0,1000000,67216.84,,bank,Ryan,Johnson,3970 Dickson Springs,Williamsmouth,ID,US,41828,Male,2023-02-23,889-63-1199,118.958280,73.756965
248,C_248,I,A,USD,false,1,0,1000000,65769.37,,bank,Gregory,Ortega,823 Thomas Square Apt. 749,Shellytown,VT,US,80845,Male,1912-10-10,609-04-7673,-154.755422,-49.907550
249,C_249,I,A,USD,false,1,0,1000000,51243.06,,bank,Dylan,Carr,1113 Kristin Road Suite 599,Johnsonfort,VA,US,53474,Male,1943-03-04,365-45-5265,-88.373504,22.6459625
250,C_250,I,A,USD,false,1,0,1000000,90689.95,,bank,Amanda,Thompson,49834 Caitlin Bridge,Cardenasview,IA,US,03012,Female,1972-04-17,610-20-3673,149.147321,-1.857389
251,C_251,I,A,USD,false,1,0,1000000,85151.73,,bank,Robert,Carter,187 Joseph Bypass Suite 949,Jesusport,MA,US,69260,Male,1962-02-12,497-15-1262,43.873497,-37.083668
252,C_252,I,A,USD,false,1,0,1000000,67548.22,,bank,Brandon,Webb,1397 Howe Terrace Apt. 001,New Roberto,MD,US,66358,Male,2008-10-05,508-60-0978,-13.823706,55.553261
253,C_253,I,A,USD,false,1,0,1000000,89823.83,,bank,George,Butler,9728 Tina Causeway Suite 933,Lake Austin,DE,US,51105,Male,1930-02-04,606-50-7487,-110.822203,21.334318
254,C_254,I,A,USD,false,1,0,1000000,57853.16,,bank,Deborah,Miller,7715 Harper Street,Barryborough,NC,US,38824,Female,1926-02-12,545-63-5259,-83.253218,-7.902822
255,C_255,I,A,USD,false,1,0,1000000,76640.44,,bank,Angela,Brown,35825 Hall Fields,Lake Nicholasport,MS,US,35809,Female,1990-05-28,842-17-3732,120.854975,-89.786626
256,C_256,I,A,USD,false,1,0,1000000,75384.33,,bank,Shawn,Gregory,942 Breanna Camp,Larsonport,VI,US,73197,Male,2003-05-12,367-16-3443,-61.551608,-48.800374
257,C_257,I,A,USD,false,1,0,1000000,86177.15,,bank,Eric,Gregory,7435 Derek Neck Apt. 836,Ramirezborough,MI,US,85525,Male,2005-11-22,443-49-7356,39.534857,-33.3646245
258,C_258,I,A,USD,false,1,0,1000000,66564.70,,bank,Nancy,Potter,09421 Joseph Brooks,Melanieville,MS,US,53832,Female,2005-02-02,864-32-2691,143.522140,29.027958
259,C_259,I,A,USD,false,1,0,1000000,93326.76,,bank,Glen,Shelton,7829 Jill Haven Suite 912,Tracibury,SD,US,66074,Male,1988-08-15,344-99-1108,15.033762,42.2686005
260,C_260,I,A,USD,false,1,0,1000000,59489.83,,bank,Andrew,Bruce,44232 Peterson Parkway,Port Stephanie,IA,US,77834,Male,2001-08-08,200-70-8007,20.209223,-43.260681
261,C_261,I,A,USD,false,1,0,1000000,52400.62,,bank,Catherine,Stevens,78643 Zachary Mountain Suite 945,North Katiebury,NM,US,70406,Female,1982-04-28,765-62-2122,-166.048581,-26.102554
262,C_262,I,A,USD,false,1,0,1000000,73242.92,,bank,Margaret,Chapman,5745 Morris Hollow,Clayfort,PW,US,81504,Female,2017-08-02,442-13-1972,-171.456779,-48.838780
263,C_263,I,A,USD,false,1,0,1000000,69341.37,,bank,Amy,Miller,01814 Cruz Village Suite 703,Hollymouth,MT,US,43294,Female,1916-01-05,321-73-2205,-151.842623,-8.876163
264,C_264,I,A,USD,false,1,0,1000000,96021.27,,bank,Meghan,Carter,385 Madeline Dam Suite 621,Juliefurt,PR,US,43484,Female,1969-10-26,339-83-3193,157.772209,-85.328749
265,C_265,I,A,USD,true,1,0,1000000,94262.27,,bank,Lisa,Lawson,51238 Timothy Prairie Apt. 778,Lake Warren,MS,US,11726,Female,2022-04-29,469-82-6827,113.725063,-2.1670165
266,C_266,I,A,USD,false,1,0,1000000,55082.98,,bank,Troy,Estrada,49623 Darlene Vista,Boyerhaven,VI,US,23452,Male,2011-06-13,248-13-9601,-177.825227,-26.0086215
267,C_267,I,A,USD,false,1,0,1000000,59182.21,,bank,Mathew,Price,033 Jeff Lodge,Millershire,CO,US,41764,Male,1980-03-22,334-07-1226,-153.898632,-11.0753765
268,C_268,I,A,USD,false,1,0,1000000,62675.24,,bank,Barbara,Moore,15542 Douglas Throughway,Lake Tina,IA,US,12756,Female,1990-12-22,529-59-8835,101.837537,-42.126813
269,C_269,I,A,USD,false,1,0,1000000,58285.06,,bank,Bryan,Harrell,72359 Christopher Pike,Lindaview,MA,US,56278,Male,2005-04-03,005-94-4667,116.550902,-9.583237
270,C_270,I,A,USD,false,1,0,1000000,79516.88,,bank,Elizabeth,Bridges,4007 David Bypass Apt. 431,Lake James,LA,US,57278,Female,2008-10-20,490-80-9379,44.624920,-32.6236575
